index,month,movie_theater,popcorn,soft_drink,sweets,water
26544,11,7,3,3,2,0
26545,06,4,2,2,0,0
26546,06,4,5,4,4,1
26547,12,2,1,1,0,0
26548,12,7,1,1,1,0
26549,03,6,2,0,0,2
26550,03,6,3,3,0,0
26551,11,5,1,0,0,1
26552,12,9,3,0,0,3
26553,04,2,1,1,0,0
26554,01,8,2,2,0,0
26555,08,4,4,4,4,0
26556,07,5,1,0,0,1
26557,09,1,1,1,1,0
26558,10,4,4,4,4,0
26559,09,6,1,1,0,0
26560,05,2,1,1,1,0
26561,04,9,4,4,4,0
26562,05,6,1,1,0,0
26563,03,8,1,0,0,1
26564,09,7,5,1,1,4
26565,06,6,1,1,1,0
26566,06,8,3,0,0,3
26567,03,2,1,0,0,1
26568,02,7,4,4,4,0
26569,12,3,1,0,0,1
26570,04,8,3,3,3,0
26571,02,5,3,1,0,2
26572,10,6,1,1,0,0
26573,08,5,3,0,0,3
26574,01,6,2,2,0,0
26575,03,1,1,1,1,0
26576,10,2,1,1,1,0
26577,01,8,2,0,0,2
26578,10,6,2,0,0,2
26579,03,6,1,0,0,1
26580,08,2,4,3,3,1
26581,05,3,2,1,1,1
26582,09,7,2,2,2,0
26583,09,2,2,2,0,0
26584,09,3,3,1,0,2
26585,07,3,1,1,0,0
26586,02,6,1,1,0,0
26587,01,7,1,1,0,0
26588,03,2,2,2,0,0
26589,11,6,1,1,1,0
26590,01,8,3,3,3,0
26591,02,7,2,2,2,0
26592,03,7,1,1,0,0
26593,02,8,3,0,0,3
26594,02,9,1,0,0,1
26595,04,2,1,1,0,0
26596,11,8,5,5,5,0
26597,06,6,4,4,0,0
26598,04,8,3,0,0,3
26599,05,3,1,1,0,0
26600,06,8,4,4,1,0
26601,01,2,1,1,0,0
26602,03,6,2,2,0,0
26603,11,9,4,3,2,1
26604,12,4,2,2,2,0
26605,09,5,1,0,0,1
26606,11,3,1,1,0,0
26607,05,5,2,0,0,2
26608,05,9,4,4,4,0
26609,04,8,3,1,1,2
26610,09,5,2,0,0,2
26611,12,2,1,1,0,0
26612,04,3,3,0,0,3
26613,04,1,2,2,1,0
26614,05,5,3,1,0,2
26615,05,9,2,2,2,0
26616,04,6,1,1,1,0
26617,11,9,5,5,5,0
26618,07,5,3,1,1,2
26619,12,8,1,0,0,1
26620,06,4,1,1,1,0
26621,04,4,2,0,0,2
26622,01,4,1,1,1,0
26623,07,6,1,1,0,0
26624,11,9,4,4,4,0
26625,01,2,2,2,0,0
26626,07,8,1,0,0,1
26627,08,6,3,1,1,2
26628,06,2,1,1,1,0
26629,06,3,1,1,1,0
26630,05,4,3,3,1,0
26631,07,3,1,1,0,0
26632,03,6,2,2,0,0
26633,04,8,1,1,0,0
26634,12,2,1,0,0,1
26635,01,6,2,2,1,0
26636,12,2,1,1,0,0
26637,11,5,1,0,0,1
26638,11,1,2,1,0,1
26639,10,2,1,1,0,0
26640,09,5,1,0,0,1
26641,08,6,3,3,2,0
26642,04,3,1,1,1,0
26643,05,6,3,3,3,0
26644,12,4,5,5,4,0
26645,07,5,3,1,0,2
26646,06,2,5,5,1,0
26647,03,3,1,0,0,1
26648,03,6,1,1,0,0
26649,08,6,5,5,1,0
26650,09,6,1,1,0,0
26651,12,8,2,2,1,0
26652,06,4,3,2,2,1
26653,10,3,1,0,0,1
26654,02,5,2,0,0,2
26655,11,5,3,3,3,0
26656,02,6,1,1,0,0
26657,06,7,4,4,4,0
26658,04,4,3,3,3,0
26659,05,7,4,4,4,0
26660,02,3,4,4,4,0
26661,12,6,1,1,0,0
26662,08,8,1,0,0,1
26663,09,6,3,0,0,3
26664,06,8,1,1,0,0
26665,02,8,2,0,0,2
26666,04,4,4,4,4,0
26667,04,2,1,1,0,0
26668,04,1,2,1,0,1
26669,07,1,3,3,2,0
26670,12,5,2,0,0,2
26671,12,9,3,2,1,1
26672,06,3,2,1,0,1
26673,11,1,3,0,0,3
26674,02,2,3,1,0,2
26675,03,9,2,2,2,0
26676,01,3,3,0,0,3
26677,08,4,4,1,1,3
26678,02,7,1,1,0,0
26679,06,2,1,1,1,0
26680,04,3,1,1,0,0
26681,07,2,1,1,0,0
26682,07,5,3,0,0,3
26683,08,7,4,4,4,0
26684,09,9,4,4,3,0
26685,03,9,4,4,3,0
26686,10,1,1,1,1,0
26687,08,9,4,4,3,0
26688,12,1,3,0,0,3
26689,10,2,2,2,1,0
26690,10,1,1,0,0,1
26691,06,2,2,2,1,0
26692,04,5,1,0,0,1
26693,07,2,1,1,0,0
26694,03,2,1,0,0,1
26695,10,8,5,0,0,5
26696,04,5,1,0,0,1
26697,12,9,4,4,4,0
26698,04,2,3,3,3,0
26699,08,2,1,1,0,0
26700,05,1,3,3,3,0
26701,02,3,2,0,0,2
26702,08,9,5,5,2,0
26703,09,2,4,4,0,0
26704,01,7,5,3,3,2
26705,07,3,1,0,0,1
26706,07,4,3,1,1,2
26707,04,8,1,0,0,1
26708,01,6,1,1,0,0
26709,02,8,2,2,1,0
26710,04,7,4,4,4,0
26711,01,4,2,2,2,0
26712,11,7,4,4,4,0
26713,06,6,3,3,1,0
26714,10,9,2,2,2,0
26715,02,4,4,4,3,0
26716,10,8,2,0,0,2
26717,11,6,1,1,0,0
26718,08,6,1,1,0,0
26719,07,2,3,2,1,1
26720,07,1,3,0,0,3
26721,01,4,3,3,3,0
26722,12,6,1,1,0,0
26723,07,7,4,4,4,0
26724,08,5,1,0,0,1
26725,08,2,2,2,0,0
26726,11,6,1,1,0,0
26727,11,6,1,1,0,0
26728,11,3,3,0,0,3
26729,10,2,2,2,0,0
26730,05,5,1,0,0,1
26731,09,9,2,2,0,0
26732,04,1,5,0,0,5
26733,09,2,5,5,1,0
26734,03,3,3,1,0,2
26735,06,2,4,4,2,0
26736,07,7,1,1,0,0
26737,03,6,2,2,1,0
26738,07,7,5,4,3,1
26739,03,9,2,2,1,0
26740,05,4,2,2,1,0
26741,11,9,4,4,4,0
26742,08,1,1,0,0,1
26743,09,3,2,0,0,2
26744,07,2,1,1,0,0
26745,06,1,4,4,4,0
26746,09,7,4,3,3,1
26747,04,8,2,0,0,2
26748,09,5,4,4,4,0
26749,06,1,4,4,4,0
26750,09,1,2,0,0,2
26751,05,9,5,5,4,0
26752,04,3,3,1,1,2
26753,06,6,1,1,0,0
26754,10,2,2,2,1,0
26755,08,1,3,1,0,2
26756,07,7,4,4,4,0
26757,09,2,1,1,0,0
26758,10,4,1,0,0,1
26759,04,8,2,1,0,1
26760,10,1,3,1,0,2
26761,01,6,1,1,0,0
26762,04,2,4,0,0,4
26763,06,4,5,5,5,0
26764,06,3,2,0,0,2
26765,11,7,4,4,4,0
26766,06,8,3,1,0,2
26767,03,5,4,4,3,0
26768,02,4,4,3,3,1
26769,06,8,4,4,4,0
26770,06,1,3,0,0,3
26771,03,2,1,1,0,0
26772,01,9,4,4,4,0
26773,06,6,2,2,0,0
26774,04,9,3,3,3,0
26775,07,2,1,0,0,1
26776,09,2,1,1,0,0
26777,11,9,2,1,1,1
26778,09,9,2,2,1,0
26779,10,6,5,5,2,0
26780,12,7,5,5,4,0
26781,11,7,5,4,4,1
26782,01,9,4,3,3,1
26783,04,3,2,1,1,1
26784,03,8,1,0,0,1
26785,01,4,4,4,4,0
26786,08,6,4,4,0,0
26787,02,2,1,1,0,0
26788,07,1,2,1,1,1
26789,08,8,4,4,4,0
26790,02,8,1,0,0,1
26791,04,7,4,4,4,0
26792,11,2,1,1,0,0
26793,02,1,2,0,0,2
26794,10,5,1,1,0,0
26795,04,1,1,0,0,1
26796,01,9,4,4,4,0
26797,12,6,2,2,0,0
26798,08,7,5,5,5,0
26799,08,3,1,0,0,1
26800,09,9,2,2,2,0
26801,06,5,3,0,0,3
26802,01,8,1,0,0,1
26803,04,1,1,1,1,0
26804,08,5,2,0,0,2
26805,10,1,3,0,0,3
26806,07,6,1,1,1,0
26807,04,2,1,0,0,1
26808,05,9,4,4,4,0
26809,10,2,2,2,1,0
26810,04,2,2,2,1,0
26811,08,5,4,4,4,0
26812,11,4,3,3,3,0
26813,07,1,3,2,0,1
26814,03,2,3,3,1,0
26815,04,2,1,1,0,0
26816,02,7,2,0,0,2
26817,04,6,1,1,0,0
26818,10,1,2,0,0,2
26819,05,5,5,5,1,0
26820,05,2,3,0,0,3
26821,10,6,1,1,0,0
26822,03,8,4,4,4,0
26823,10,2,1,1,0,0
26824,02,2,4,4,1,0
26825,01,4,4,3,3,1
26826,04,6,3,2,1,1
26827,05,8,4,4,4,0
26828,02,1,2,2,0,0
26829,04,5,3,1,0,2
26830,02,9,3,0,0,3
26831,03,3,1,0,0,1
26832,02,5,2,1,0,1
26833,03,5,3,1,0,2
26834,03,6,1,1,0,0
26835,12,7,2,2,2,0
26836,07,7,4,4,4,0
26837,03,3,1,0,0,1
26838,10,1,3,1,0,2
26839,08,2,2,1,0,1
26840,01,4,2,2,1,0
26841,09,6,1,0,0,1
26842,12,2,2,2,0,0
26843,03,4,4,4,4,0
26844,04,3,1,1,0,0
26845,04,6,4,4,3,0
26846,09,7,2,2,2,0
26847,12,9,3,3,3,0
26848,09,2,3,1,0,2
26849,10,1,2,2,2,0
26850,07,4,4,3,3,1
26851,12,5,1,1,0,0
26852,12,3,5,4,4,1
26853,05,5,1,0,0,1
26854,02,9,2,2,2,0
26855,04,5,4,1,0,3
26856,11,7,1,0,0,1
26857,08,6,2,2,0,0
26858,09,3,2,0,0,2
26859,06,7,4,4,4,0
26860,01,8,3,0,0,3
26861,08,7,3,3,3,0
26862,06,3,3,1,1,2
26863,10,7,4,1,1,3
26864,10,7,4,4,4,0
26865,11,7,5,5,5,0
26866,08,1,3,1,0,2
26867,05,5,3,0,0,3
26868,01,2,1,1,0,0
26869,08,9,3,3,3,0
26870,09,8,3,0,0,3
26871,08,5,5,0,0,5
26872,10,2,4,4,2,0
26873,10,3,2,1,0,1
26874,10,2,3,3,1,0
26875,03,8,3,0,0,3
26876,12,7,4,4,4,0
26877,03,2,2,2,1,0
26878,07,2,1,1,0,0
26879,10,2,3,0,0,3
26880,06,6,1,1,0,0
26881,02,6,2,0,0,2
26882,09,1,2,2,1,0
26883,03,8,2,1,0,1
26884,04,6,2,2,0,0
26885,11,6,2,2,0,0
26886,09,5,1,0,0,1
26887,10,4,5,5,5,0
26888,01,7,4,4,3,0
26889,08,8,2,0,0,2
26890,01,6,1,1,0,0
26891,03,4,4,3,3,1
26892,11,5,1,0,0,1
26893,11,5,3,0,0,3
26894,03,5,1,0,0,1
26895,12,6,1,1,0,0
26896,11,9,5,5,4,0
26897,01,7,4,4,3,0
26898,05,9,4,4,4,0
26899,02,7,4,4,4,0
26900,08,3,3,0,0,3
26901,02,6,5,5,1,0
26902,07,2,3,3,3,0
26903,06,4,5,5,5,0
26904,04,6,1,1,0,0
26905,10,8,1,0,0,1
26906,09,5,5,1,1,4
26907,11,9,5,4,4,1
26908,05,2,2,2,0,0
26909,01,6,3,3,0,0
26910,08,4,5,5,4,0
26911,10,7,4,4,4,0
26912,07,2,2,2,0,0
26913,12,2,2,2,0,0
26914,09,7,4,3,3,1
26915,05,6,2,2,0,0
26916,03,3,3,1,0,2
26917,03,6,2,2,0,0
26918,02,7,3,3,3,0
26919,05,9,3,3,3,0
26920,03,8,3,3,3,0
26921,06,6,1,1,0,0
26922,02,7,4,4,4,0
26923,08,8,1,1,1,0
26924,01,7,5,5,5,0
26925,06,8,2,2,1,0
26926,04,1,3,0,0,3
26927,12,3,2,1,0,1
26928,08,2,1,1,1,0
26929,10,2,1,0,0,1
26930,01,3,1,1,0,0
26931,02,8,3,3,3,0
26932,11,1,1,0,0,1
26933,06,3,1,0,0,1
26934,07,5,3,0,0,3
26935,09,7,3,3,3,0
26936,11,8,2,0,0,2
26937,01,7,3,3,3,0
26938,01,7,5,5,5,0
26939,12,2,1,1,0,0
26940,10,3,1,1,0,0
26941,08,7,5,5,5,0
26942,12,1,2,0,0,2
26943,01,7,4,4,4,0
26944,06,6,2,1,1,1
26945,04,9,4,4,4,0
26946,08,2,2,2,0,0
26947,07,6,4,4,0,0
26948,11,8,2,0,0,2
26949,01,2,2,2,0,0
26950,07,5,1,1,1,0
26951,06,4,4,4,4,0
26952,02,9,2,2,2,0
26953,01,3,3,0,0,3
26954,01,2,1,1,0,0
26955,04,1,3,0,0,3
26956,07,9,4,3,3,1
26957,05,3,2,0,0,2
26958,02,5,1,1,0,0
26959,06,7,3,3,2,0
26960,03,1,2,0,0,2
26961,03,8,1,0,0,1
26962,03,2,3,0,0,3
26963,05,7,4,3,3,1
26964,07,9,3,3,3,0
26965,11,2,1,1,0,0
26966,11,2,2,2,1,0
26967,08,8,3,3,2,0
26968,11,9,3,3,3,0
26969,09,4,5,5,5,0
26970,02,4,4,4,3,0
26971,07,4,4,4,3,0
26972,05,3,3,0,0,3
26973,08,5,2,2,0,0
26974,11,2,5,5,2,0
26975,05,5,5,1,0,4
26976,05,4,4,3,3,1
26977,02,5,1,0,0,1
26978,03,1,1,0,0,1
26979,12,2,3,3,0,0
26980,06,3,1,0,0,1
26981,10,9,2,2,2,0
26982,12,6,3,0,0,3
26983,06,9,4,4,4,0
26984,10,1,2,0,0,2
26985,04,7,3,3,3,0
26986,05,9,3,3,3,0
26987,03,6,1,1,0,0
26988,08,1,1,0,0,1
26989,03,3,2,0,0,2
26990,04,7,4,3,3,1
26991,01,9,1,0,0,1
26992,02,2,2,2,1,0
26993,04,8,3,0,0,3
26994,07,8,4,4,4,0
26995,06,9,4,4,4,0
26996,04,7,4,4,4,0
26997,11,8,5,1,0,4
26998,08,7,3,3,2,0
26999,12,6,3,3,0,0
27000,05,2,4,4,4,0
27001,02,9,5,4,4,1
27002,02,9,4,4,4,0
27003,11,1,4,4,4,0
27004,03,7,5,5,4,0
27005,12,2,1,1,1,0
27006,12,7,5,5,5,0
27007,08,4,2,0,0,2
27008,07,1,1,0,0,1
27009,05,5,1,1,0,0
27010,09,4,4,4,4,0
27011,01,6,2,2,0,0
27012,01,4,2,2,1,0
27013,01,3,2,1,0,1
27014,07,9,3,3,3,0
27015,05,4,3,3,2,0
27016,01,4,3,3,3,0
27017,07,7,3,3,3,0
27018,11,3,1,0,0,1
27019,08,3,1,0,0,1
27020,06,3,3,0,0,3
27021,07,9,4,4,4,0
27022,10,9,2,2,2,0
27023,01,7,2,2,2,0
27024,11,1,4,4,4,0
27025,12,2,1,1,0,0
27026,04,4,3,2,2,1
27027,12,4,4,4,4,0
27028,07,2,2,0,0,2
27029,01,1,3,1,0,2
27030,11,2,5,5,1,0
27031,02,6,4,3,3,1
27032,06,2,3,3,1,0
27033,05,2,1,1,0,0
27034,09,9,4,4,4,0
27035,08,5,1,0,0,1
27036,08,3,1,0,0,1
27037,08,4,4,0,0,4
27038,02,1,2,2,1,0
27039,01,7,5,4,4,1
27040,09,4,3,3,3,0
27041,07,5,2,0,0,2
27042,12,7,5,5,5,0
27043,03,4,4,4,4,0
27044,11,7,2,1,1,1
27045,03,1,1,0,0,1
27046,05,6,2,1,1,1
27047,03,3,3,1,0,2
27048,10,9,4,4,4,0
27049,06,6,1,1,0,0
27050,12,7,5,5,4,0
27051,07,8,2,2,0,0
27052,08,2,2,2,1,0
27053,10,2,2,2,0,0
27054,02,6,1,1,0,0
27055,08,2,5,5,0,0
27056,05,6,1,1,0,0
27057,06,1,3,0,0,3
27058,11,9,4,4,4,0
27059,02,2,1,1,0,0
27060,07,6,5,5,0,0
27061,01,3,1,0,0,1
27062,01,4,4,4,4,0
27063,06,9,2,1,0,1
27064,08,3,3,3,3,0
27065,05,9,4,3,3,1
27066,08,2,2,1,0,1
27067,07,4,1,0,0,1
27068,12,8,5,2,0,3
27069,01,9,1,1,1,0
27070,12,4,3,0,0,3
27071,05,8,1,0,0,1
27072,06,8,4,1,1,3
27073,08,4,4,2,1,2
27074,02,9,1,0,0,1
27075,01,9,1,1,1,0
27076,12,2,5,5,0,0
27077,09,3,1,1,0,0
27078,09,9,4,4,4,0
27079,11,7,5,5,3,0
27080,09,6,1,1,0,0
27081,12,6,1,1,1,0
27082,04,6,3,1,0,2
27083,03,5,2,1,0,1
27084,03,1,2,0,0,2
27085,12,1,2,1,0,1
27086,08,4,5,5,5,0
27087,05,1,5,0,0,5
27088,05,4,2,1,1,1
27089,06,2,5,4,1,1
27090,11,4,2,0,0,2
27091,04,7,3,0,0,3
27092,10,2,2,2,0,0
27093,05,3,3,1,0,2
27094,11,3,1,0,0,1
27095,10,9,4,4,4,0
27096,07,9,5,5,4,0
27097,11,4,1,0,0,1
27098,03,3,3,1,0,2
27099,06,6,1,1,0,0
27100,06,4,4,4,4,0
27101,04,5,1,1,0,0
27102,01,3,3,0,0,3
27103,07,9,1,1,0,0
27104,02,9,4,4,3,0
27105,02,2,5,1,0,4
27106,09,2,1,1,0,0
27107,05,6,2,2,0,0
27108,04,8,3,1,0,2
27109,01,5,1,0,0,1
27110,10,3,2,0,0,2
27111,01,6,2,1,1,1
27112,11,4,2,0,0,2
27113,08,9,5,5,5,0
27114,08,7,1,0,0,1
27115,10,3,3,0,0,3
27116,11,8,1,0,0,1
27117,08,5,2,0,0,2
27118,04,9,5,5,5,0
27119,01,9,4,4,4,0
27120,05,6,2,2,1,0
27121,10,6,4,4,4,0
27122,10,8,1,1,0,0
27123,08,2,2,2,0,0
27124,08,6,1,1,0,0
27125,06,2,1,1,0,0
27126,05,6,2,2,0,0
27127,01,3,1,0,0,1
27128,08,7,5,5,4,0
27129,07,3,4,1,1,3
27130,09,2,2,1,0,1
27131,12,5,1,0,0,1
27132,10,1,2,0,0,2
27133,03,9,2,2,2,0
27134,03,9,4,4,4,0
27135,04,6,1,1,0,0
27136,05,3,1,0,0,1
27137,06,2,1,1,0,0
27138,12,2,1,1,0,0
27139,06,1,3,0,0,3
27140,10,6,4,4,1,0
27141,06,9,2,2,2,0
27142,10,2,4,4,0,0
27143,03,8,2,0,0,2
27144,04,2,1,1,0,0
27145,08,3,4,2,2,2
27146,02,1,2,1,0,1
27147,11,2,2,2,1,0
27148,02,4,4,4,4,0
27149,10,5,3,1,0,2
27150,07,5,3,1,0,2
27151,06,1,3,1,0,2
27152,08,7,4,4,3,0
27153,03,4,1,0,0,1
27154,12,5,5,2,1,3
27155,11,4,4,3,3,1
27156,08,2,2,2,1,0
27157,09,2,3,3,0,0
27158,01,6,1,1,1,0
27159,10,2,2,2,0,0
27160,02,5,3,0,0,3
27161,03,5,2,0,0,2
27162,12,2,2,1,0,1
27163,05,2,2,0,0,2
27164,11,9,3,3,3,0
27165,09,9,3,3,3,0
27166,08,3,3,0,0,3
27167,05,5,2,0,0,2
27168,12,1,2,0,0,2
27169,11,4,3,3,3,0
27170,01,2,1,1,0,0
27171,01,1,1,1,1,0
27172,05,2,2,2,0,0
27173,08,6,2,1,1,1
27174,06,6,3,3,1,0
27175,06,8,3,0,0,3
27176,06,5,1,0,0,1
27177,06,9,2,0,0,2
27178,04,9,5,5,5,0
27179,05,3,5,5,5,0
27180,01,6,2,2,0,0
27181,12,9,4,1,0,3
27182,01,1,2,1,0,1
27183,09,3,1,0,0,1
27184,05,8,4,4,4,0
27185,02,2,3,3,0,0
27186,04,1,2,0,0,2
27187,08,2,1,1,0,0
27188,06,9,4,4,4,0
27189,04,4,4,3,3,1
27190,04,9,3,3,3,0
27191,03,6,2,2,0,0
27192,02,9,4,3,3,1
27193,06,1,4,0,0,4
27194,08,1,1,0,0,1
27195,07,2,1,1,0,0
27196,05,4,1,1,1,0
27197,12,1,1,0,0,1
27198,06,8,3,0,0,3
27199,12,9,4,4,3,0
27200,04,2,2,2,0,0
27201,01,4,2,1,1,1
27202,12,8,3,0,0,3
27203,06,3,4,4,4,0
27204,10,5,1,0,0,1
27205,06,9,4,4,4,0
27206,03,7,4,4,4,0
27207,12,8,1,0,0,1
27208,06,4,2,0,0,2
27209,11,8,1,0,0,1
27210,12,9,2,1,0,1
27211,07,6,2,2,1,0
27212,10,7,3,1,0,2
27213,01,5,3,2,2,1
27214,08,7,3,3,3,0
27215,07,2,1,1,0,0
27216,01,4,1,1,1,0
27217,01,8,2,0,0,2
27218,03,3,2,0,0,2
27219,01,9,1,1,1,0
27220,12,6,1,1,0,0
27221,03,9,4,4,4,0
27222,01,6,1,1,0,0
27223,12,9,3,3,3,0
27224,12,2,1,1,0,0
27225,03,4,2,0,0,2
27226,05,8,2,1,0,1
27227,09,9,5,5,5,0
27228,05,9,1,1,1,0
27229,12,8,3,1,0,2
27230,06,9,4,4,2,0
27231,10,8,4,4,4,0
27232,01,6,4,4,3,0
27233,08,3,3,0,0,3
27234,04,6,1,1,1,0
27235,03,2,1,1,0,0
27236,01,1,2,0,0,2
27237,12,5,1,1,1,0
27238,05,6,1,1,0,0
27239,05,2,5,5,0,0
27240,12,2,1,1,1,0
27241,10,8,2,0,0,2
27242,10,8,2,0,0,2
27243,08,2,1,1,0,0
27244,04,6,3,2,1,1
27245,04,1,3,0,0,3
27246,11,6,1,1,0,0
27247,05,9,2,1,0,1
27248,10,1,2,0,0,2
27249,12,7,5,5,4,0
27250,09,6,5,1,0,4
27251,01,3,1,0,0,1
27252,12,9,4,3,2,1
27253,02,9,2,2,2,0
27254,09,8,2,2,1,0
27255,11,4,3,0,0,3
27256,08,6,3,2,1,1
27257,06,7,4,4,4,0
27258,10,9,4,4,4,0
27259,03,2,1,1,1,0
27260,05,6,1,1,0,0
27261,05,8,4,4,3,0
27262,09,6,1,1,0,0
27263,11,3,3,0,0,3
27264,11,1,1,0,0,1
27265,07,4,2,0,0,2
27266,09,2,2,2,1,0
27267,01,2,1,1,0,0
27268,06,6,1,1,0,0
27269,12,6,5,5,2,0
27270,11,5,1,0,0,1
27271,11,8,3,0,0,3
27272,03,4,4,4,4,0
27273,09,7,5,5,4,0
27274,04,9,2,2,2,0
27275,04,7,5,5,5,0
27276,09,7,1,1,0,0
27277,12,4,5,5,5,0
27278,02,7,4,4,4,0
27279,02,8,2,0,0,2
27280,12,5,1,0,0,1
27281,06,8,3,1,1,2
27282,05,4,3,0,0,3
27283,12,6,2,2,0,0
27284,12,5,3,0,0,3
27285,10,6,2,2,0,0
27286,02,2,2,2,0,0
27287,06,3,2,0,0,2
27288,05,2,5,4,0,1
27289,01,7,3,3,3,0
27290,09,1,2,0,0,2
27291,03,3,4,4,4,0
27292,11,9,4,4,4,0
27293,12,8,3,0,0,3
27294,07,6,5,1,0,4
27295,05,9,4,3,2,1
27296,12,3,2,0,0,2
27297,09,4,4,4,4,0
27298,07,8,1,0,0,1
27299,01,7,4,4,4,0
27300,05,2,2,2,0,0
27301,08,5,2,1,0,1
27302,07,9,2,0,0,2
27303,12,1,1,0,0,1
27304,12,9,4,4,4,0
27305,10,8,3,1,0,2
27306,10,1,1,0,0,1
27307,09,9,3,3,3,0
27308,12,2,2,2,0,0
27309,12,6,1,1,1,0
27310,01,1,1,0,0,1
27311,09,7,3,3,3,0
27312,10,2,2,2,0,0
27313,02,2,2,2,2,0
27314,12,2,1,1,0,0
27315,03,1,5,1,0,4
27316,03,6,2,2,0,0
27317,02,7,5,5,5,0
27318,05,7,4,4,4,0
27319,06,6,1,1,0,0
27320,08,3,1,1,0,0
27321,04,2,2,2,1,0
27322,05,1,3,0,0,3
27323,05,5,1,0,0,1
27324,04,4,4,4,3,0
27325,06,6,2,2,1,0
27326,03,1,5,5,2,0
27327,02,4,2,0,0,2
27328,02,1,1,1,0,0
27329,03,6,2,2,0,0
27330,03,5,2,0,0,2
27331,05,5,2,1,0,1
27332,05,6,2,2,0,0
27333,11,4,2,2,2,0
27334,04,8,1,1,0,0
27335,04,4,5,5,5,0
27336,03,3,2,0,0,2
27337,07,8,4,0,0,4
27338,10,4,2,2,2,0
27339,08,3,3,1,1,2
27340,06,3,5,1,0,4
27341,03,1,3,0,0,3
27342,07,2,1,1,0,0
27343,05,4,5,5,5,0
27344,02,2,1,1,0,0
27345,09,7,4,3,3,1
27346,11,9,1,1,1,0
27347,09,2,3,3,3,0
27348,03,8,1,1,1,0
27349,07,8,1,1,1,0
27350,01,5,2,0,0,2
27351,12,4,5,5,5,0
27352,11,3,3,0,0,3
27353,10,7,2,2,2,0
27354,01,7,3,3,3,0
27355,12,1,1,0,0,1
27356,06,3,2,0,0,2
27357,10,6,1,1,0,0
27358,11,4,3,1,0,2
27359,01,4,4,4,4,0
27360,09,4,4,4,3,0
27361,03,7,1,1,1,0
27362,06,6,2,2,1,0
27363,04,6,1,1,0,0
27364,05,9,2,2,0,0
27365,01,7,3,3,3,0
27366,11,4,4,4,4,0
27367,10,5,2,0,0,2
27368,05,7,4,4,4,0
27369,05,9,4,4,3,0
27370,12,6,4,4,0,0
27371,03,5,4,1,0,3
27372,03,7,4,4,4,0
27373,06,6,5,5,0,0
27374,09,7,3,2,0,1
27375,03,8,1,0,0,1
27376,01,8,2,0,0,2
27377,01,9,4,4,4,0
27378,10,9,2,2,2,0
27379,11,4,4,4,4,0
27380,05,2,2,2,1,0
27381,10,8,2,0,0,2
27382,11,2,5,5,1,0
27383,02,4,3,3,2,0
27384,08,2,2,2,1,0
27385,08,5,2,0,0,2
27386,09,8,2,1,1,1
27387,01,8,1,0,0,1
27388,07,8,3,1,1,2
27389,07,2,1,1,1,0
27390,06,7,4,3,2,1
27391,05,9,4,4,4,0
27392,05,9,4,3,3,1
27393,02,9,3,3,3,0
27394,01,5,3,0,0,3
27395,03,3,2,2,0,0
27396,07,2,2,2,0,0
27397,03,9,4,4,4,0
27398,08,2,3,0,0,3
27399,01,1,3,0,0,3
27400,04,4,3,3,2,0
27401,08,7,2,2,2,0
27402,04,5,5,5,5,0
27403,04,4,1,1,0,0
27404,01,8,5,1,0,4
27405,05,9,2,2,1,0
27406,09,2,1,1,0,0
27407,08,3,2,1,0,1
27408,03,6,1,1,1,0
27409,11,6,1,1,0,0
27410,09,2,2,2,0,0
27411,05,5,2,1,1,1
27412,03,7,3,0,0,3
27413,03,6,2,2,0,0
27414,06,9,4,4,2,0
27415,06,4,5,5,5,0
27416,04,4,1,1,1,0
27417,05,3,1,1,0,0
27418,11,7,2,2,2,0
27419,07,7,3,3,3,0
27420,01,3,3,1,1,2
27421,09,1,1,1,0,0
27422,01,9,4,4,4,0
27423,01,4,4,4,4,0
27424,03,5,2,0,0,2
27425,11,7,4,3,3,1
27426,01,7,3,3,3,0
27427,05,5,2,0,0,2
27428,06,2,1,1,0,0
27429,08,7,5,5,4,0
27430,04,6,1,1,0,0
27431,09,9,4,4,3,0
27432,09,3,2,0,0,2
27433,04,6,4,4,2,0
27434,02,2,1,1,1,0
27435,10,4,5,5,4,0
27436,01,6,1,1,1,0
27437,07,8,3,1,1,2
27438,11,6,2,2,0,0
27439,08,3,2,0,0,2
27440,05,7,4,4,4,0
27441,12,7,4,4,4,0
27442,01,7,5,4,4,1
27443,12,9,2,2,0,0
27444,06,7,4,4,4,0
27445,08,7,4,4,2,0
27446,10,4,3,3,2,0
27447,06,7,4,4,4,0
27448,08,3,5,5,5,0
27449,06,2,4,1,1,3
27450,05,6,2,2,0,0
27451,10,7,3,3,3,0
27452,04,1,4,1,1,3
27453,08,9,4,4,4,0
27454,08,9,5,5,5,0
27455,05,5,4,1,0,3
27456,06,5,3,0,0,3
27457,08,2,1,0,0,1
27458,05,6,5,4,0,1
27459,11,7,4,4,4,0
27460,09,8,3,2,0,1
27461,01,6,1,1,1,0
27462,09,5,3,0,0,3
27463,08,4,5,5,5,0
27464,04,1,4,4,4,0
27465,08,5,1,0,0,1
27466,12,4,2,1,0,1
27467,02,8,3,0,0,3
27468,03,4,3,2,2,1
27469,05,1,2,0,0,2
27470,12,5,2,2,2,0
27471,12,6,2,2,1,0
27472,04,2,1,1,0,0
27473,11,4,5,5,5,0
27474,06,7,3,2,2,1
